text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,scanTriggerKey.keys,scanTriggerKey.rt,scanTriggerKey.started,scanTriggerKey.stopped,polygon.started,polygon.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.288088568999228,None,space,2.866353942999922,6.288088568999228,None,,,,,,,,,,,1,001,2019_Aug_12_1407,rest,3.1.5,59.62484382173622,
,,,,,,9.218991738000113,None,5,3.975433364001219,9.218991738000113,None,,,,,1,001,2019_Aug_12_1407,rest,3.1.5,59.62484382173622,
,,,,,,,,,,,,13.252569484999185,None,15.513459126999805,None,,,,,,,
